59,15,91821,1556,(9)+1+(8)+2+1,91821
60,15,91822,1530,(9)+1+(8)+2+2,91822
61,15,91823,1505,(9)+1+(8)+2+3,91823
62,15,91824,1481,(9)+1+(8)+2+4,91824
63,15,91825,1457,(9)+1+(8)+2+5,91825
64,15,91826,1434,9+(1+8)+(2+6),91826
65,15,91827,1412,9+1+(8)+(2+7),91827
66,15,91828,1391,9+(1+8)+2+(8),91828
67,15,91829,1370,9+1+(8)+2+(9),91829
68,15,92727,1363,(9)+(2)+(7)+(2)+(7),92727
69,15,93084,1349,(9)+(3+0)+(8)+(4),93084
70,15,95797,1368,9+(5)+(7)+(9)+(7),95797
71,22,124588,1754,1+2+(4+5)+(8)+(8),124588
72,33,159055,2209,1+5+(9+0)+(5+5),159055
73,35,164183,2249,1+6+(4+1)+(8+3),164183
74,35,164185,2218,1+(6+4+1)+8+(5),164185
75,39,177874,2371,1+(7)+7+8+(7+4),177874
76,44,191817,2523,(1+9)+(1+8)+(1+7),191817
77,44,191818,2491,1+(9+1)+(8+1)+(8),191818
78,44,191819,2459,1+(9+1)+(8)+1+(9),191819
79,45,194979,2468,1+(9)+(4)+(9)+(7)+(9),194979
80,46,199836,2497,(1+9)+(9)+(8)+(3)+(6),199836
81,57,236907,2924,(2+3+6)+(9+0)+(7),236907
82,61,248880,3035,(2)+(4+8)+8+8+0,248880
83,61,248881,2998,(2)+(4+8)+8+8+1,248881
84,61,248882,2962,2+(4+8)+8+8+(2),248882
85,61,248883,2928,(2)+(4+8)+8+8+3,248883
86,61,248884,2894,(2)+4+8+8+(8+4),248884
87,61,248885,2860,(2)+(4+8)+8+8+5,248885
88,61,248886,2828,(2)+(4+8)+8+8+6,248886
89,61,248887,2796,(2)+(4+8)+8+8+7,248887
90,61,248888,2765,(2)+(4+8)+8+8+8,248888
91,61,248889,2735,(2)+(4+8)+8+8+9,248889
92,61,249875,2716,2+(4)+9+8+(7+5),249875
93,63,255084,2742,2+(5)+(5+0)+(8+4),255084
94,63,255357,2716,(2)+(5)+(5)+(3)+(5+7),255357
95,63,256615,2701,2+5+(6+6)+(1+5),256615
96,63,256616,2673,2+5+(6+6)+1+(6),256616
97,71,279392,2880,(2+7)+(9)+(3)+(9+2),279392
98,72,281632,2873,(2)+(8)+(1+6+3+2),281632
99,72,281633,2844,(2)+(8)+1+(6+3+3),281633
100,72,281639,2816,(2)+(8)+1+6+(3+9),281639
101,72,282624,2798,(2+8+2)+(6+2)+(4),282624
102,74,289386,2837,2+(8)+(9+3)+8+(6),289386
103,81,315657,3064,(3+1+5)+(6)+(5+7),315657
104,100,371540,3572,(3)+(7+1+5)+4+0,371540
105,100,371541,3538,(3)+(7+1+5)+4+1,371541
106,100,371542,3505,(3)+(7+1+5)+4+2,371542
107,100,371543,3472,3+(7+1+5)+4+(3),371543
108,100,371544,3440,(3)+(7+1+5)+4+4,371544
109,100,371545,3408,(3)+(7+1+5)+4+5,371545
110,100,371546,3377,(3)+(7+1+5)+4+6,371546
111,100,371547,3347,(3)+(7+1+5)+4+7,371547
112,100,371548,3317,(3)+(7+1+5)+4+8,371548
113,100,371549,3288,(3)+7+1+5+(4+9),371549
114,101,373344,3274,3+(7+3+3)+(4)+(4),373344
115,105,386856,3363,3+8+(6)+(8+5)+(6),386856
116,106,391257,3372,(3+9+1)+(2)+(5)+(7),391257
117,118,430589,3680,4+(3+0)+(5+8)+(9),430589
118,152,538594,4564,(5)+(3+8)+(5)+(9+4),538594
119,152,538864,4528,5+3+8+(8+6)+(4),538864
120,155,545600,4546,(5+4+5)+(6+0+0),545600
121,155,545601,4509,(5+4+5)+(6+0)+1,545601
122,155,545602,4472,(5+4+5)+(6+0)+2,545602
123,155,545603,4435,(5+4+5)+(6+0)+3,545603
124,155,545604,4400,(5+4+5)+(6+0)+4,545604
125,155,545605,4364,(5+4+5)+(6+0)+5,545605
126,155,545606,4330,(5+4+5)+(6+0)+6,545606
127,155,545607,4296,(5+4+5)+(6+0)+7,545607
128,155,545608,4262,(5+4+5)+(6+0)+8,545608
129,155,545609,4229,(5+4+5)+(6+0)+9,545609
130,159,557761,4290,5+(5)+(7+7)+(6+1),557761
131,159,557767,4257,5+(5)+(7+7)+6+(7),557767
132,159,557768,4225,5+(5)+(7)+7+(6+8),557768
133,163,568657,4275,(5)+(6+8)+(6)+(5)+(7),568657
134,173,596911,4454,(5+9)+6+(9)+(1+1),596911
135,173,596912,4421,(5+9)+6+(9)+1+(2),596912
136,173,597904,4396,(5+9)+7+(9+0)+(4),597904
137,174,604649,4413,(6)+(0+4+6+4)+(9),604649
138,184,637862,4622,6+(3+7)+(8+6)+(2),637862
139,189,652893,4697,(6+5+2)+(8)+(9+3),652893
140,199,679174,4851,(6+7)+(9)+(1+7+4),679174
141,199,679175,4816,(6+7)+(9)+1+(7+5),679175
142,224,759630,5349,7+5+(9+6)+(3+0),759630
143,224,759631,5312,7+5+(9+6)+(3)+1,759631
144,224,759632,5275,7+5+(9+6)+(3)+2,759632
145,224,759633,5238,7+5+(9+6)+(3)+3,759633
146,224,759634,5202,7+5+(9+6)+(3)+4,759634
147,224,759635,5167,7+5+(9+6)+(3)+5,759635
148,224,759636,5132,7+5+(9+6)+(3)+6,759636
149,224,759637,5098,7+5+(9+6)+(3)+7,759637
150,224,759638,5064,7+5+(9+6)+(3)+8,759638
151,224,759639,5030,7+5+(9+6)+(3)+9,759639
152,225,762500,5016,(7+6+2)+(5+0+0),762500
153,225,762501,4983,(7+6+2)+(5+0)+1,762501
154,225,762502,4951,(7+6+2)+(5+0)+2,762502
155,225,762503,4919,(7+6+2)+(5+0)+3,762503
156,225,762504,4887,(7+6+2)+(5+0)+4,762504
157,225,762505,4856,(7+6+2)+(5+0)+5,762505
158,225,762506,4825,(7+6+2)+(5+0)+6,762506
159,225,762507,4795,(7+6+2)+(5+0)+7,762507
160,225,762508,4765,(7+6+2)+(5+0)+8,762508
161,225,762509,4736,(7+6+2)+(5+0)+9,762509
162,230,776195,4791,7+(7)+6+(1+9+5),776195
163,230,776196,4761,7+(7)+6+1+(9+6),776196
164,233,785557,4789,(7+8)+(5)+(5)+(5)+(7),785557
165,237,796357,4826,(7)+(9+6)+(3)+(5)+(7),796357
166,262,876182,5278,(8+7)+(6+1)+(8+2),876182
167,283,941885,5640,(9+4+1)+(8)+(8+5),941885
168,283,941886,5606,(9+4)+1+(8)+(8+6),941886
169,293,968166,5728,(9)+(6+8)+(1+6+6),968166
170,293,968167,5695,(9)+(6+8)+1+(6+7),968167
171,318,1049601,6138,1+(0+4)+(9+6+0+1),1049601
172,320,1056352,6141,(1+0+5)+(6+3+5+2),1056352
173,320,1056358,6106,1+0+5+(6)+(3+5+8),1056358
174,338,1108649,6371,(1+1+0+8+6)+(4)+(9),1108649
175,407,1209628,6912,1+(2+0+9)+(6+2+8),1209628
176,496,1297651,7373,(1+2)+(9+7)+(6+5+1),1297651
177,496,1297657,7331,(1+2)+(9+7)+6+(5+7),1297657
178,519,1329968,7471,1+(3+2+9)+(9+6)+(8),1329968
179,604,1419870,7932,1+4+1+(9+8)+7+0,1419870
180,604,1419871,7888,1+4+1+(9+8)+7+1,1419871
181,604,1419872,7844,1+4+1+9+(8+7+2),1419872
182,604,1419873,7801,1+4+1+(9+8)+7+3,1419873
183,604,1419874,7758,1+4+1+(9+8)+7+4,1419874
184,604,1419875,7716,1+4+1+(9+8)+7+5,1419875
185,604,1419876,7675,1+4+1+(9+8)+7+6,1419876
186,604,1419877,7633,1+4+1+(9+8)+7+7,1419877
187,604,1419878,7592,1+4+1+(9+8)+7+8,1419878
188,604,1419879,7552,1+4+1+(9+8)+7+9,1419879
189,606,1423289,7530,(1+4)+(2)+(3)+(2)+(8+9),1423289
190,613,1428698,7519,1+(4)+(2)+8+(6)+(9+8),1428698
191,622,1437692,7527,1+(4)+3+(7)+(6+9+2),1437692
192,622,1437698,7488,1+(4)+3+(7)+6+(9+8),1437698
193,638,1452626,7526,1+(4+5+2+6)+(2+6),1452626
194,638,1452628,7487,1+(4+5+2+6)+2+(8),1452628
195,639,1453893,7455,1+(4)+(5+3)+(8+9)+(3),1453893
196,639,1453898,7417,1+(4)+5+(3)+(8+9)+(8),1453898
197,641,1455782,7389,(1+4)+(5+5+7)+(8)+(2),1455782
198,666,1478918,7469,1+4+7+(8+9)+(1+8),1478918
199,666,1478919,7431,1+4+7+(8+9)+1+(9),1478919
200,672,1485398,7426,1+4+(8)+(5+3+9)+(8),1485398
201,697,1518782,7556,(1+5+1+8)+(7+8)+(2),1518782
202,698,1519863,7524,1+5+(1+9)+(8+6+3),1519863
203,698,1519864,7487,1+5+1+(9+8)+(6+4),1519864
204,768,1586643,7777,(1+5+8)+(6+6+4)+(3),1586643
205,772,1589525,7753,(1+5+8)+(9+5+2)+(5),1589525
206,845,1668722,8100,1+(6+6)+(8+7+2)+(2),1668722
207,846,1669714,8066,1+(6+6)+(9+7+1)+(4),1669714
208,852,1676466,8059,1+(6)+(7+6+4)+(6+6),1676466
209,961,1791393,8571,(1+7+9)+(1+3+9)+(3),1791393
210,961,1791394,8530,1+(7+9+1)+(3)+(9+4),1791394
211,964,1794275,8503,(1+7+9)+(4+2+7)+(5),1794275
212,973,1807951,8528,(1+8+0+7)+(9+5+1),1807951
213,973,1807952,8488,1+(8+0+7)+(9+5+2),1807952
214,1055,1889594,8829,1+8+8+9+(5+9+4),1889594
215,1055,1889599,8788,1+8+8+9+5+(9+9),1889599
216,1056,1890843,8753,(1+8+9)+0+8+(4)+(3),1890843
217,1058,1892732,8722,(1+8+9)+(2)+7+(3+2),1892732
218,1058,1892735,8682,(1+8+9)+(2)+7+3+(5),1892735
219,1066,1899769,8674,1+(8)+(9)+(9+7)+(6+9),1899769
220,1083,1926485,8756,(1+9+2+6)+(4)+(8)+(5),1926485
221,1107,1948620,8817,1+(9)+(4+8+6)+2+0,1948620
222,1107,1948621,8777,1+(9)+(4+8+6)+2+1,1948621
223,1107,1948622,8738,1+(9)+(4+8+6)+2+2,1948622
224,1107,1948623,8699,1+(9)+(4+8+6)+2+3,1948623
225,1107,1948624,8660,1+(9)+(4+8+6)+2+4,1948624
226,1107,1948625,8622,1+(9)+(4+8+6)+2+5,1948625
227,1107,1948626,8584,1+(9)+(4+8+6)+2+6,1948626
228,1107,1948627,8546,1+9+(4+8+6)+(2+7),1948627
229,1107,1948628,8509,1+(9)+(4+8+6)+2+8,1948628
230,1107,1948629,8472,1+(9)+(4+8+6)+2+9,1948629
231,1140,1981386,8577,1+(9)+(8)+(1+3+8+6),1981386
232,1140,1981387,8540,1+(9)+(8)+1+(3+8+7),1981387
233,1140,1981389,8503,1+(9+8+1)+3+(8)+(9),1981389
234,1149,1989582,8502,(1+9+8)+9+5+(8+2),1989582
235,1149,1989585,8466,(1+9)+8+9+(5+8+5),1989585
236,1152,1992725,8443,(1+9)+(9+2+7)+(2)+(5),1992725
237,1192,2097397,8849,2+(0+9+7)+(3)+(9+7),2097397
238,1248,2179296,9156,(2)+(1+7+9)+(2)+(9+6),2179296
239,1536,2476100,10360,(2+4+7+6)+1+0+0,2476100
240,1536,2476101,10317,2+(4+7+6+1+0+1),2476101
241,1536,2476102,10274,(2+4+7+6)+1+0+2,2476102
242,1536,2476103,10231,(2+4+7+6)+1+0+3,2476103
243,1536,2476104,10189,(2+4+7+6)+1+0+4,2476104
244,1536,2476105,10147,2+4+(7+6+1+0+5),2476105
245,1536,2476106,10106,(2+4+7+6)+1+0+6,2476106
246,1536,2476107,10065,(2+4+7+6)+1+0+7,2476107
247,1536,2476108,10024,(2+4+7+6)+1+0+8,2476108
248,1536,2476109,9984,(2+4+7+6)+1+0+9,2476109
249,1536,2476382,9945,(2+4+7+6)+(3)+8+(2),2476382
250,1566,2508874,10035,2+5+0+(8)+(8+7+4),2508874
251,1655,2594199,10335,2+(5+9+4+1)+(9)+(9),2594199
252,1693,2637393,10465,(2+6+3)+(7+3+9)+(3),2637393
253,1860,2798685,11061,(2+7+9)+(8+6)+(8+5),2798685
254,2034,2978688,11727,(2+9+7)+(8)+(6)+(8+8),2978688
255,2170,3216807,12614,(3+2+1+6+8)+(0+7),3216807
256,2190,3235893,12640,(3+2)+(3+5)+(8+9+3),3235893
257,2206,3249578,12644,3+(2+4+9+5)+(7)+(8),3249578
258,2217,3259299,12632,(3)+2+5+(9+2+9)+(9),3259299
259,2406,3448839,13315,3+4+(4+8+8)+(3+9),3448839
260,2692,3737824,14376,(3+7+3+7)+(8+2+4),3737824
261,2857,3895964,14927,3+(8+9)+5+(9+6+4),3895964
262,2990,4085125,15592,(4)+(0+8+5+1+2+5),4085125
263,3003,4117894,15657,(4)+1+(1+7)+(8+9+4),4117894
264,3229,4365667,16536,(4+3+6+5)+(6+6+7),4365667
265,3319,4455394,16812,(4+4+5)+(5+3+9+4),4455394
266,3319,4455399,16749,(4+4+5)+5+(3+9+9),4455399
267,3739,4868689,18234,(4+8)+(6+8+6)+(8+9),4868689
268,3945,5153883,19230,(5+1+5+3+8)+8+(3),5153883
269,3945,5153886,19159,5+1+5+(3)+(8+8+6),5153886
270,3948,5156763,19099,5+1+(5)+(6+7+6+3),5156763
271,3948,5156769,19028,5+1+(5)+6+(7+6+9),5156769
272,3958,5169184,19004,(5+1)+(6)+(9+1+8+4),5169184
273,3962,5174589,18954,(5)+1+(7)+(4)+(5+8+9),5174589
274,3973,5188448,18935,(5+1+8+8)+(4)+(4)+(8),5188448
275,3974,5189526,18871,(5)+1+(8+9+5)+(2+6),5189526
276,3974,5189528,18802,(5)+1+(8+9+5)+2+(8),5189528
277,4464,5685976,20526,(5+6)+(8+5+9)+(7+6),5685976
278,4745,5974693,21491,(5+9+7)+(4)+(6+9+3),5974693
279,4745,5974699,21414,(5+9+7)+(4)+6+(9+9),5974699
280,5106,6437373,22990,6+(4)+(3+7+3+7+3),6437373
281,5106,6437374,22908,(6+4+3+7+3)+7+(4),6437374
282,5106,6437376,22827,6+(4)+3+(7+3+7+6),6437376
283,5113,6444119,22770,(6)+(4+4+4+1+1+9),6444119
284,5127,6456275,22733,(6+4+5+6+2)+(7)+(5),6456275
285,5150,6476896,22725,(6+4+7+6)+(8)+9+(6),6476896
286,5150,6476898,22646,(6)+4+7+(6+8+9)+(8),6476898
287,6563,7962883,27745,7+9+(6+2+8+8)+(3),7962883
288,6566,7965765,27658,7+9+(6+5+7+6)+(5),7965765
289,6572,7971424,27582,(7+9+7+1)+(4+2)+(4),7971424
290,6573,7971426,27487,(7+9+7+1)+(4)+2+(6),7971426
291,6582,7979440,27420,(7)+9+(7+9+4+4+0),7979440
292,6582,7979441,27326,(7)+9+(7+9+4+4)+1,7979441
293,6582,7979442,27233,(7)+9+(7+9+4+4)+2,7979442
294,6582,7979443,27140,(7)+9+(7+9+4+4)+3,7979443
295,6582,7979444,27048,(7)+9+(7+9+4+4)+4,7979444
296,6582,7979445,26957,(7)+9+(7+9+4+4)+5,7979445
297,6582,7979446,26866,(7)+9+(7+9+4+4)+6,7979446
298,6582,7979447,26776,7+9+(7+9+4+4)+(7),7979447
299,6582,7979448,26687,(7)+9+(7+9+4+4)+8,7979448
300,6582,7979449,26598,(7)+9+(7+9+4+4)+9,7979449
301,6585,7982597,26520,(7+9+8)+(2)+(5)+9+(7),7982597
302,6600,7996270,26477,(7)+(9+9+6)+(2)+(7+0),7996270
303,6600,7996271,26390,(7)+(9+9+6)+(2)+(7)+1,7996271
304,6600,7996272,26303,(7)+(9+9+6)+(2)+(7)+2,7996272
305,6600,7996273,26217,(7)+(9+9+6)+(2)+(7)+3,7996273
306,6600,7996274,26131,(7)+(9+9+6)+(2)+(7)+4,7996274
307,6600,7996275,26046,(7)+(9+9+6)+(2)+(7)+5,7996275
308,6600,7996276,25961,(7)+(9+9+6)+(2)+(7)+6,7996276
309,6600,7996277,25877,7+(9+9+6)+(2)+(7)+(7),7996277
310,6600,7996278,25794,(7)+(9+9+6)+(2)+(7)+8,7996278
311,6600,7996279,25711,(7)+(9+9+6)+(2)+(7)+9,7996279
312,6650,8124699,26040,(8+1+2)+(4)+(6+9+9),8124699
313,8190,9766664,31203,9+(7+6+6+6)+6+(4),9766664
314,8219,9793576,31189,(9+7+9)+(3)+(5)+(7)+(6),9793576
315,8225,9798432,31106,(9+7+9)+(8)+4+3+(2),9798432
316,8227,9799426,31010,9+(7+9+9)+(4)+(2+6),9799426
317,8227,9799428,30913,9+(7+9+9)+(4)+2+(8),9799428
318,8310,9885557,31086,(9+8+8)+(5+5)+(5)+(7),9885557
319,8324,9897986,31028,(9)+(8)+(9+7+9)+(8)+(6),9897986
320,8345,9926685,31020,9+(9+2)+(6+6+8+5),9926685
8427
