238,1009,267724,1124,(2)+(6+7)+(7+(2))+((4))
239,1011,268194,1122,2+(6)+(8+1+9)+((4))
240,1017,269254,1121,(2+6+9)+((2)+5)+((4))
241,1022,270144,1120,((2)+7+(0+1)+4)+((4))
242,1066,277441,1146,(2)+(7+7)+(4)+((4)+1)
243,1068,277714,1142,2+(7+7)+(7)+(1+(4))
244,1076,279241,1144,(2)+(7+9)+((2))+((4)+1)
245,1080,279845,1142,(2+7+9+8)+((4))+(5)
246,1091,282354,1147,2+(8)+(2)+((3))+5+((4))
247,1095,282843,1145,(2)+(8+2)+8+((4))+((3))
248,1099,283342,1142,(2+8)+((3))+3+((4))+((2))
249,1105,284112,1141,(2)+8+((4))+(1+(1+2))
250,1105,284113,1136,(2)+8+((4))+1+(1+(3))
251,1106,284133,1132,2+8+((4))+(1+(3))+(3)
252,1128,287524,1140,(2)+8+7+5+(2+(4))
253,1130,288024,1138,(2)+(8)+8+(0+2+(4))
254,1131,288249,1134,(2)+8+8+(2+(4))+(9)
255,1137,289144,1133,((2)+8+9+1+4)+((4))
256,1152,292410,1142,((2)+9)+(2+(4))+(1+0)
257,1152,292411,1137,2+(9+(2))+((4)+1+1)
258,1152,292412,1133,((2)+9)+(2+(4))+1+2
259,1152,292413,1129,((2)+9)+(2+(4))+1+3
260,1152,292414,1124,((2)+9)+(2+(4))+1+4
261,1152,292415,1120,((2)+9)+(2+(4))+1+5
262,1152,292416,1116,((2)+9)+(2+(4))+1+6
263,1152,292417,1111,((2)+9)+(2+(4))+1+7
264,1152,292418,1107,((2)+9)+(2+(4))+1+8
265,1152,292419,1103,((2)+9)+(2+(4))+1+9
266,1153,292542,1099,(2)+(9+(2))+(5)+((4)+2)
267,1199,299403,1121,((2)+9+9)+((4))+((0+3))
268,1204,300763,1122,((3)+0+0+7+6+(3))
269,1205,301573,1121,((3+0+1))+(5)+(7+(3))
270,1205,301664,1117,((3+0)+1+6)+(6)+((4))
271,1206,302239,1115,((3))+((0+2+2))+((3))+(9)
272,1207,302437,1111,(3+(0+2))+((4)+3)+(7)
273,1213,304541,1115,((3+0)+4)+(5)+((4)+1)
274,1217,306432,1118,((3))+(0+6)+((4))+((3)+2)
275,1223,309312,1124,((3+0)+9)+((3+1))+((2))
276,1224,309824,1122,((3+0)+9)+(8)+((2))+((4))
277,1235,312824,1129,(3)+((1+2)+8+2)+((4))
